method,user_id,interests,preferred_sources,train_history_size,test_ground_truth_size,CategoryDiversity,SourceDiversity,EmbeddingDiversity,Novelty,Precision@5,Recall@5,HitRate@5,NDCG@5,MAP@5,MRR@5,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,MRR@10,Precision@20,Recall@20,HitRate@20,NDCG@20,MAP@20,MRR@20,CatalogCoverage
Category+Freshness,fake_user_0272,Đời sống,"kenh14, vietnamnet",24,10,0.05,0.2,0.7877749055624008,3.542692496644519,0.2,0.1,1.0,0.11852807511253387,0.04,0.2,0.1,0.1,1.0,0.07920445598139399,0.02,0.2,0.1,0.2,1.0,0.12738344829692858,0.03111111111111111,0.2,0.11178020323673316
Category+Freshness,fake_user_0273,Du lịch,vietnamnet,20,10,0.05,0.15,0.5700184404850006,5.127654994003183,0.2,0.1,1.0,0.20666147620699785,0.1,0.5,0.1,0.1,1.0,0.13717879786000592,0.05,0.5,0.1,0.2,1.0,0.19150068353899724,0.061111111111111116,0.5,0.11178020323673316
Category+Freshness,fake_user_0274,Sức khỏe,"vietnamnet, baomoi",8,10,0.05,0.15,0.8142196834087372,4.256641437009273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0275,"Pháp luật, Công nghệ","kenh14, thanhnien",19,10,0.05,0.05,0.6350917518138885,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0276,"Công nghệ, Giáo dục","vietnamnet, baomoi",17,10,0.1,0.1,0.7916548550128937,4.3821281968363275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0277,Pháp luật,vietnamnet,11,10,0.05,0.05,0.6350917518138885,3.5746826108512595,0.2,0.1,1.0,0.1579493305073329,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.10570066947862605,0.03333333333333333,0.3333333333333333,0.1,0.2,1.0,0.16156472247177606,0.04583333333333333,0.3333333333333333,0.11178020323673316
Category+Freshness,fake_user_0278,Đời sống,"vietnamnet, thanhnien",18,10,0.05,0.2,0.79932501912117,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0279,"Văn hóa, Công nghệ","vietnamnet, thanhnien",18,10,0.1,0.15,0.827767476439476,4.169165289372994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.07133614144741061,0.00909090909090909,0.09090909090909091,0.11178020323673316
Category+Freshness,fake_user_0280,"Giải trí, Pháp luật","baomoi, kenh14",16,10,0.05,0.05,0.6350917518138885,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.04957975166188265,0.00625,0.0625,0.11178020323673316
Category+Freshness,fake_user_0281,"Đời sống, Thế giới",baomoi,17,10,0.1,0.2,0.818310022354126,3.629964564554536,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.06741884431431941,0.01111111111111111,0.1111111111111111,0.05,0.1,1.0,0.06741884431431941,0.01111111111111111,0.1111111111111111,0.11178020323673316
Category+Freshness,fake_user_0282,"Sức khỏe, Giáo dục, Thời sự",baomoi,24,10,0.15,0.15,0.7592968046665192,3.2869783022957266,0.2,0.1,1.0,0.16314557336616117,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.1077818150409982,0.03333333333333333,0.3333333333333333,0.1,0.2,1.0,0.15984465840991977,0.04509803921568627,0.3333333333333333,0.11178020323673316
Category+Freshness,fake_user_0283,"Đời sống, Pháp luật",thanhnien,9,10,0.05,0.05,0.6350917518138885,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0284,"Đời sống, Giáo dục",thanhnien,20,10,0.1,0.1,0.6865293085575104,3.654635863251238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05274759350974107,0.007142857142857143,0.07142857142857142,0.11178020323673316
Category+Freshness,fake_user_0285,"Đời sống, Sức khỏe","thanhnien, baomoi",12,10,0.1,0.1,0.8044570088386536,3.9353644138451336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05990051419669616,0.00909090909090909,0.09090909090909091,0.11178020323673316
Category+Freshness,fake_user_0286,Giáo dục,"baomoi, thanhnien",23,10,0.05,0.15,0.5099384188652039,3.746225890474917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0287,"Khác, Giải trí","kenh14, baomoi",21,10,0.1,0.1,0.8075086027383804,3.575354789443729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0288,Giáo dục,kenh14,9,10,0.05,0.15,0.5099757015705109,3.746225890474917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05662898530500069,0.007142857142857143,0.07142857142857142,0.11178020323673316
Category+Freshness,fake_user_0289,"Sức khỏe, Đời sống",vietnamnet,14,10,0.1,0.15,0.8050435930490494,3.8996669668268957,0.2,0.1,1.0,0.18805460010763475,0.1,0.5,0.1,0.1,1.0,0.12705815373192117,0.05,0.5,0.05,0.1,1.0,0.12705815373192117,0.05,0.5,0.11178020323673316
Category+Freshness,fake_user_0290,Công nghệ,vietnamnet,15,10,0.05,0.1,0.7992414981126785,5.018030503197738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.04748538685109007,0.005,0.05,0.11178020323673316
Category+Freshness,fake_user_0291,Khác,thanhnien,23,10,0.05,0.15,0.7854048907756805,3.438944571923348,0.2,0.1,1.0,0.12845493148893122,0.05,0.25,0.1,0.1,1.0,0.08774628500594257,0.025,0.25,0.05,0.1,1.0,0.08774628500594257,0.025,0.25,0.11178020323673316
Category+Freshness,fake_user_0292,Đời sống,"kenh14, vietnamnet",19,10,0.05,0.2,0.7937118262052536,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0293,Kinh tế,"kenh14, vietnamnet",13,10,0.05,0.2,0.7809489220380783,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05023859313837997,0.007142857142857143,0.07142857142857142,0.11178020323673316
Category+Freshness,fake_user_0294,"Pháp luật, Du lịch, Giải trí",thanhnien,25,10,0.05,0.05,0.6272430419921875,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0295,Giáo dục,"vietnamnet, baomoi",11,10,0.05,0.15,0.5317963361740112,3.746225890474917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0296,"Sức khỏe, Giải trí, Văn hóa",kenh14,16,10,0.15,0.1,0.8448100090026855,3.962384818103003,0.2,0.1,1.0,0.13204444396071133,0.05,0.25,0.1,0.1,1.0,0.08887476421854859,0.025,0.25,0.05,0.1,1.0,0.08887476421854859,0.025,0.25,0.11178020323673316
Category+Freshness,fake_user_0297,Kinh tế,vietnamnet,25,10,0.05,0.2,0.7764496058225632,3.230924268304123,0.2,0.1,1.0,0.33287335346065955,0.2,1.0,0.1,0.1,1.0,0.22394731690916211,0.1,1.0,0.1,0.2,1.0,0.2768983381338178,0.11428571428571428,1.0,0.11178020323673316
Category+Freshness,fake_user_0298,"Công nghệ, Khác","vietnamnet, baomoi",13,10,0.1,0.15,0.8212806731462479,4.228487537560542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0299,"Thể thao, Văn hóa, Sức khỏe","baomoi, vietnamnet",18,10,0.15,0.1,0.8299135267734528,3.8723857842859517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0300,"Giải trí, Văn hóa, Công nghệ","baomoi, kenh14",15,10,0.15,0.1,0.8110049813985825,4.092441516477235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0301,"Thể thao, Sức khỏe, Khác","baomoi, thanhnien",17,10,0.15,0.15,0.834922194480896,3.8961146835609712,0.2,0.1,1.0,0.18892256107504052,0.1,0.5,0.1,0.1,1.0,0.12793920137445652,0.05,0.5,0.15,0.3,1.0,0.22746703620103179,0.07611111111111112,0.5,0.11178020323673316
Category+Freshness,fake_user_0302,"Thể thao, Sức khỏe, Du lịch","thanhnien, vietnamnet",18,10,0.1,0.1,0.7824228405952454,3.8626666761470387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05079303845717364,0.005555555555555555,0.05555555555555555,0.11178020323673316
Category+Freshness,fake_user_0303,"Kinh tế, Công nghệ",thanhnien,17,10,0.1,0.2,0.8303410112857819,4.1244773857509305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.056767574422838585,0.00909090909090909,0.09090909090909091,0.11178020323673316
Category+Freshness,fake_user_0304,"Giáo dục, Khác","thanhnien, kenh14",11,10,0.1,0.15,0.7263412475585938,3.607949297126711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0305,"Công nghệ, Đời sống","thanhnien, kenh14",10,10,0.1,0.15,0.8250006586313248,4.2803614999211295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0306,Đời sống,kenh14,14,10,0.05,0.2,0.7807452976703644,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.08290761264219522,0.016666666666666666,0.16666666666666666,0.05,0.1,1.0,0.08290761264219522,0.016666666666666666,0.16666666666666666,0.11178020323673316
Category+Freshness,fake_user_0307,"Khác, Văn hóa",baomoi,20,10,0.1,0.15,0.8016294836997986,3.403351223010818,0.2,0.1,1.0,0.19429136674110967,0.1,0.5,0.1,0.1,1.0,0.1298348995389526,0.05,0.5,0.05,0.1,1.0,0.1298348995389526,0.05,0.5,0.11178020323673316
Category+Freshness,fake_user_0308,"Giải trí, Pháp luật",thanhnien,21,10,0.05,0.05,0.6350917518138885,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0309,"Công nghệ, Đời sống, Khác",kenh14,12,10,0.15,0.15,0.8147763460874557,4.038311213993912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0310,"Giáo dục, Thể thao","baomoi, kenh14",18,10,0.1,0.1,0.5903023183345795,3.621335601639367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05340131016812457,0.005555555555555555,0.05555555555555555,0.11178020323673316
Category+Freshness,fake_user_0311,"Giáo dục, Khác, Công nghệ","baomoi, kenh14",22,10,0.15,0.15,0.7557786256074905,4.002720779945308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0312,"Sức khỏe, Du lịch, Giáo dục","baomoi, kenh14",13,10,0.1,0.1,0.7768406718969345,4.0269544410688125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.04927384293813105,0.00625,0.0625,0.11178020323673316
Category+Freshness,fake_user_0313,"Công nghệ, Đời sống","vietnamnet, baomoi",23,10,0.1,0.15,0.8299551904201508,4.206594599593468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0314,"Thế giới, Khác, Đời sống","baomoi, thanhnien",13,10,0.15,0.15,0.820192277431488,3.59830597112155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0315,"Thể thao, Giải trí, Sức khỏe",thanhnien,9,10,0.15,0.1,0.8508860319852829,4.028062799577134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05202042163854385,0.005,0.05,0.11178020323673316
Category+Freshness,fake_user_0316,"Đời sống, Du lịch","thanhnien, baomoi",16,10,0.1,0.2,0.7182173430919647,3.938933120984186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0317,"Thế giới, Thời sự",baomoi,13,10,0.1,0.15,0.7422397434711456,3.2344064163572432,0.2,0.1,1.0,0.35394781808529674,0.2,1.0,0.1,0.1,1.0,0.23677076273426836,0.1,1.0,0.05,0.1,1.0,0.23677076273426836,0.1,1.0,0.11178020323673316
Category+Freshness,fake_user_0318,"Du lịch, Giáo dục","thanhnien, vietnamnet",13,10,0.1,0.15,0.5973821580410004,4.091583166356984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05935161359853052,0.00909090909090909,0.09090909090909091,0.11178020323673316
Category+Freshness,fake_user_0319,Đời sống,"thanhnien, kenh14",10,10,0.05,0.2,0.7914693504571915,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.08239996451848917,0.014285714285714285,0.14285714285714285,0.1,0.2,1.0,0.12940467990299978,0.02761904761904762,0.14285714285714285,0.11178020323673316
Category+Freshness,fake_user_0320,"Giải trí, Đời sống","vietnamnet, thanhnien",21,10,0.1,0.15,0.759191244840622,3.67139049590334,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.06652134327230547,0.0125,0.125,0.05,0.1,1.0,0.06652134327230547,0.0125,0.125,0.11178020323673316
Category+Freshness,fake_user_0321,"Đời sống, Sức khỏe",kenh14,20,10,0.1,0.1,0.8044570088386536,3.9353644138451336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0322,Giải trí,"vietnamnet, kenh14",20,10,0.05,0.15,0.6446466445922852,3.8286880505530094,0.2,0.1,1.0,0.14564793890583563,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,0.16834906704902192,0.05333333333333333,0.3333333333333333,0.1,0.2,1.0,0.16834906704902192,0.05333333333333333,0.3333333333333333,0.11178020323673316
Category+Freshness,fake_user_0323,"Giải trí, Khác, Thời sự","thanhnien, vietnamnet",25,10,0.1,0.15,0.7216469943523407,3.228517047464925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0324,"Du lịch, Pháp luật, Văn hóa",baomoi,19,10,0.05,0.05,0.6277946829795837,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0325,Khác,kenh14,18,10,0.05,0.15,0.7900133579969406,3.438944571923348,0.2,0.1,1.0,0.19301535310351514,0.1,0.5,0.1,0.1,1.0,0.12920257274341157,0.05,0.5,0.05,0.1,1.0,0.12920257274341157,0.05,0.5,0.11178020323673316
Category+Freshness,fake_user_0326,Pháp luật,kenh14,24,10,0.05,0.05,0.6358225345611572,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05832479958216712,0.008333333333333333,0.08333333333333333,0.11178020323673316
Category+Freshness,fake_user_0327,"Giáo dục, Công nghệ, Thời sự",thanhnien,8,10,0.15,0.1,0.739393562078476,3.417153772447521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0328,"Thế giới, Pháp luật","thanhnien, kenh14",15,10,0.05,0.05,0.6433739364147186,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0329,"Thế giới, Đời sống","kenh14, baomoi",19,10,0.1,0.2,0.8263870179653168,3.629964564554536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0330,"Thế giới, Thể thao",vietnamnet,11,10,0.1,0.1,0.6923689544200897,3.5709551781819706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.104850063820042,0.018859649122807014,0.08333333333333333,0.11178020323673316
Category+Freshness,fake_user_0331,Công nghệ,"vietnamnet, thanhnien",17,10,0.05,0.1,0.7902645170688629,5.018030503197738,0.2,0.1,1.0,0.32459250542281715,0.2,1.0,0.1,0.1,1.0,0.21979713432512937,0.1,1.0,0.1,0.2,1.0,0.27560866144420076,0.11111111111111112,1.0,0.11178020323673316
Category+Freshness,fake_user_0332,"Thể thao, Kinh tế","kenh14, thanhnien",9,10,0.1,0.1,0.7236732840538025,3.3616964741434985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.054679204648118346,0.005263157894736842,0.05263157894736842,0.11178020323673316
Category+Freshness,fake_user_0333,Thể thao,vietnamnet,17,10,0.05,0.15,0.5536931157112122,3.468691915284805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.1072463990449841,0.024475524475524476,0.09090909090909091,0.11178020323673316
Category+Freshness,fake_user_0334,Đời sống,"vietnamnet, kenh14",24,10,0.05,0.2,0.7807452976703644,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0335,Thế giới,"vietnamnet, baomoi",18,10,0.05,0.15,0.7706350386142731,3.760872666419563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0336,"Khác, Du lịch, Thời sự",thanhnien,12,10,0.1,0.1,0.7239792943000793,3.228517047464925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0337,"Đời sống, Công nghệ","baomoi, vietnamnet",23,10,0.1,0.15,0.8250006586313248,4.2803614999211295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0338,Thế giới,kenh14,14,10,0.05,0.15,0.7706350386142731,3.760872666419563,0.2,0.1,1.0,0.14059608974986895,0.04,0.2,0.1,0.1,1.0,0.09675251032948447,0.02,0.2,0.05,0.1,1.0,0.09675251032948447,0.02,0.2,0.11178020323673316
Category+Freshness,fake_user_0339,"Giáo dục, Sức khỏe",vietnamnet,20,10,0.1,0.1,0.7698132991790771,4.0269544410688125,0.2,0.1,1.0,0.21137641410842106,0.1,0.5,0.1,0.1,1.0,0.14007651347711159,0.05,0.5,0.05,0.1,1.0,0.14007651347711159,0.05,0.5,0.11178020323673316
Category+Freshness,fake_user_0340,Du lịch,thanhnien,15,10,0.05,0.15,0.5700184404850006,5.127654994003183,0.2,0.1,1.0,0.1502574026181307,0.05,0.25,0.1,0.1,1.0,0.10216835512954502,0.025,0.25,0.1,0.2,1.0,0.15562921732537766,0.039285714285714285,0.25,0.11178020323673316
Category+Freshness,fake_user_0341,Văn hóa,"thanhnien, baomoi",14,10,0.05,0.15,0.6560495495796204,3.3203000755482486,0.2,0.1,1.0,0.11535657899036948,0.04,0.2,0.2,0.2,1.0,0.16467651579074238,0.04857142857142857,0.2,0.15,0.3,1.0,0.22033933251333884,0.07584415584415585,0.2,0.11178020323673316
Category+Freshness,fake_user_0342,"Du lịch, Giáo dục",vietnamnet,24,10,0.1,0.15,0.6103805601596832,4.091583166356983,0.2,0.1,1.0,0.1236130360551905,0.04,0.2,0.2,0.2,1.0,0.1493186029030741,0.045,0.2,0.1,0.2,1.0,0.1493186029030741,0.045,0.2,0.11178020323673316
Category+Freshness,fake_user_0343,Thể thao,vietnamnet,19,10,0.05,0.15,0.5607266128063202,3.468691915284805,0.2,0.1,1.0,0.19732400309452186,0.1,0.5,0.2,0.2,1.0,0.19583954100230042,0.06999999999999999,0.5,0.15,0.3,1.0,0.24886542330202932,0.08875,0.5,0.11178020323673316
Category+Freshness,fake_user_0344,"Thế giới, Giáo dục, Văn hóa","vietnamnet, baomoi",9,10,0.15,0.1,0.7777016013860703,3.66616709907021,0.4,0.2,1.0,0.28711818410391826,0.16666666666666666,0.3333333333333333,0.2,0.2,1.0,0.19256051346242667,0.08333333333333333,0.3333333333333333,0.1,0.2,1.0,0.19256051346242667,0.08333333333333333,0.3333333333333333,0.11178020323673316
Category+Freshness,fake_user_0345,"Văn hóa, Công nghệ","vietnamnet, kenh14",16,10,0.1,0.15,0.8303678780794144,4.169165289372994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0346,"Du lịch, Thể thao",thanhnien,9,10,0.1,0.1,0.5420882105827332,3.7175363770925616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05300687433207385,0.008333333333333333,0.08333333333333333,0.11178020323673316
Category+Freshness,fake_user_0347,"Pháp luật, Thế giới","baomoi, thanhnien",11,10,0.05,0.05,0.6295316219329834,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0348,Văn hóa,"vietnamnet, baomoi",8,10,0.05,0.15,0.6560495495796204,3.3203000755482486,0.2,0.1,1.0,0.1913746824234032,0.1,0.5,0.1,0.1,1.0,0.12827769728691357,0.05,0.5,0.05,0.1,1.0,0.12827769728691357,0.05,0.5,0.11178020323673316
Category+Freshness,fake_user_0349,"Khác, Giáo dục","vietnamnet, thanhnien",11,10,0.1,0.15,0.7109161913394928,3.607949297126711,0.2,0.1,1.0,0.348112716928692,0.2,1.0,0.1,0.1,1.0,0.23363423186877097,0.1,1.0,0.1,0.2,1.0,0.2844818541220353,0.1125,1.0,0.11178020323673316
Category+Freshness,fake_user_0350,"Thời sự, Thể thao, Sức khỏe","thanhnien, baomoi",20,10,0.15,0.15,0.7559501826763153,3.244585817329991,0.4,0.2,1.0,0.3523051660807919,0.2,0.5,0.2,0.2,1.0,0.23671259062356695,0.1,0.5,0.1,0.2,1.0,0.23671259062356695,0.1,0.5,0.11178020323673316
Category+Freshness,fake_user_0351,"Thể thao, Văn hóa","vietnamnet, kenh14",16,10,0.1,0.1,0.5845888555049896,3.439013547337494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0352,"Đời sống, Giải trí",thanhnien,12,10,0.1,0.15,0.759191244840622,3.67139049590334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0353,"Văn hóa, Giáo dục","kenh14, vietnamnet",8,10,0.1,0.15,0.6606630086898804,3.618448145996916,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.060660684572526415,0.01,0.1,0.05,0.1,1.0,0.060660684572526415,0.01,0.1,0.11178020323673316
Category+Freshness,fake_user_0354,"Du lịch, Thế giới",thanhnien,11,10,0.1,0.15,0.7784175276756287,4.1025682483154675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0355,"Du lịch, Kinh tế, Thế giới","vietnamnet, baomoi",16,10,0.15,0.1,0.8298799246549606,3.8640914691635198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0356,Thời sự,thanhnien,12,10,0.05,0.15,0.6839955449104309,3.1759101663503193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0357,"Giáo dục, Kinh tế, Sức khỏe",kenh14,11,10,0.15,0.1,0.8500818014144897,3.74402715643852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
Category+Freshness,fake_user_0358,"Giáo dục, Thời sự, Du lịch",kenh14,11,10,0.1,0.15,0.7216612994670868,3.2329417387627783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178020323673316
